Label (Grouping),Population 18 to 24 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Percent high school graduate or higher,Percent bachelor's degree or higher,Population 25 to 34 years,High school graduate or higher,Bachelor's degree or higher,Population 35 to 44 years,High school graduate or higher,Bachelor's degree or higher,Population 45 to 64 years,High school graduate or higher,Bachelor's degree or higher,Population 65 years and over,High school graduate or higher,Bachelor's degree or higher
"Census Tract 5100.01, Santa Clara County, California!!Total!!Estimate",258,15.10%,28.70%,50.80%,5.40%,"4,208",1.00%,1.70%,8.10%,13.50%,3.60%,38.80%,33.30%,97.30%,72.10%,159,100.00%,24.50%,889,100.00%,94.80%,"1,986",98.50%,80.20%,"1,174",92.80%,47.40%
"Census Tract 5100.01, Santa Clara County, California!!Total!!Margin of Error",±112,±16.1,±19.9,±24.1,±8.5,±200,±0.7,±1.2,±2.6,±4.0,±1.8,±5.6,±5.2,±1.5,±4.5,±84,±22.0,±27.8,±133,±4.4,±5.7,±129,±1.5,±6.2,±127,±3.8,±9.6
"Census Tract 5100.01, Santa Clara County, California!!Male!!Estimate",132,0.00%,29.50%,70.50%,0.00%,"1,946",0.00%,0.00%,3.60%,14.90%,2.40%,33.20%,45.90%,100.00%,79.10%,105,100.00%,0.00%,436,100.00%,90.80%,920,100.00%,85.50%,485,100.00%,73.60%
"Census Tract 5100.01, Santa Clara County, California!!Male!!Margin of Error",±96,±25.7,±29.6,±29.6,±25.7,±120,±2.0,±2.0,±2.8,±5.1,±2.1,±7.1,±8.1,±2.0,±5.9,±68,±30.6,±30.6,±84,±8.8,±10.5,±89,±4.3,±7.9,±60,±7.9,±12.5
"Census Tract 5100.01, Santa Clara County, California!!Female!!Estimate",126,31.00%,27.80%,30.20%,11.10%,"2,262",1.80%,3.20%,12.00%,12.30%,4.70%,43.50%,22.40%,95.00%,66.00%,54,100.00%,72.20%,453,100.00%,98.70%,"1,066",97.30%,75.60%,689,87.80%,29.00%
"Census Tract 5100.01, Santa Clara County, California!!Female!!Margin of Error",±70,±28.2,±32.0,±31.0,±18.1,±174,±1.3,±2.3,±4.3,±4.5,±2.7,±7.2,±5.3,±2.8,±5.3,±49,±44.8,±46.2,±71,±8.4,±3.4,±101,±2.7,±7.2,±121,±6.0,±10.1
"Census Tract 5100.02, Santa Clara County, California!!Total!!Estimate",68,19.10%,0.00%,70.60%,10.30%,"2,499",0.10%,0.80%,7.10%,5.60%,5.00%,42.20%,39.30%,99.20%,81.50%,136,100.00%,71.30%,627,100.00%,90.60%,"1,229",100.00%,86.80%,507,95.90%,60.00%
"Census Tract 5100.02, Santa Clara County, California!!Total!!Margin of Error",±36,±28.8,±39.9,±31.4,±17.2,±118,±0.3,±1.3,±2.7,±2.3,±2.5,±5.7,±4.7,±1.3,±4.1,±84,±25.1,±28.3,±103,±6.2,±7.4,±84,±3.2,±5.2,±92,±6.6,±13.5
"Census Tract 5100.02, Santa Clara County, California!!Male!!Estimate",27,48.10%,0.00%,51.90%,0.00%,"1,193",0.00%,0.80%,5.80%,2.80%,0.00%,35.80%,54.80%,99.20%,90.60%,61,100.00%,85.20%,264,100.00%,88.60%,650,100.00%,97.50%,218,95.40%,73.90%
"Census Tract 5100.02, Santa Clara County, California!!Male!!Margin of Error",±22,±51.9,±63.3,±51.9,±63.3,±83,±3.3,±1.4,±3.2,±2.8,±3.3,±6.8,±7.0,±1.4,±4.2,±45,±42.1,±27.4,±67,±14.0,±10.6,±64,±6.0,±2.9,±54,±7.8,±15.5
"Census Tract 5100.02, Santa Clara County, California!!Female!!Estimate",41,0.00%,0.00%,82.90%,17.10%,"1,306",0.20%,0.70%,8.30%,8.10%,9.60%,48.10%,25.00%,99.20%,73.10%,75,100.00%,60.00%,363,100.00%,92.00%,579,100.00%,74.80%,289,96.20%,49.50%
"Census Tract 5100.02, Santa Clara County, California!!Female!!Margin of Error",±30,±51.4,±51.4,±27.3,±27.3,±81,±0.5,±1.2,±3.6,±3.7,±4.7,±8.0,±5.1,±1.3,±6.2,±52,±38.0,±34.2,±57,±10.4,±11.7,±57,±6.7,±10.0,±60,±5.9,±15.6
"Census Tract 5101, Santa Clara County, California!!Total!!Estimate",69,15.90%,33.30%,43.50%,7.20%,"2,153",0.10%,0.60%,4.10%,8.20%,3.40%,35.80%,47.80%,99.30%,83.60%,41,100.00%,100.00%,549,100.00%,91.40%,941,98.50%,86.10%,622,100.00%,71.90%
"Census Tract 5101, Santa Clara County, California!!Total!!Margin of Error",±37,±21.8,±28.4,±42.9,±13.4,±82,±0.4,±0.9,±2.5,±3.3,±2.2,±6.8,±7.3,±1.0,±4.6,±39,±51.4,±51.4,±90,±7.0,±7.2,±137,±2.3,±7.1,±112,±6.2,±12.0
"Census Tract 5101, Santa Clara County, California!!Male!!Estimate",69,15.90%,33.30%,43.50%,7.20%,"1,049",0.00%,0.00%,2.60%,7.50%,0.60%,30.80%,58.50%,100.00%,89.30%,19,100.00%,100.00%,248,100.00%,87.10%,513,100.00%,93.80%,269,100.00%,82.20%
"Census Tract 5101, Santa Clara County, California!!Male!!Margin of Error",±37,±21.8,±28.4,±42.9,±13.4,±63,±3.7,±3.7,±2.9,±4.8,±0.9,±7.8,±8.4,±3.7,±5.5,±25,±75.5,±75.5,±54,±14.9,±13.5,±79,±7.5,±5.8,±62,±13.8,±14.0
"Census Tract 5101, Santa Clara County, California!!Female!!Estimate",0,-,-,-,-,"1,104",0.20%,1.10%,5.60%,8.80%,6.20%,40.60%,37.60%,98.70%,78.20%,22,100.00%,100.00%,301,100.00%,95.00%,428,96.70%,76.90%,353,100.00%,64.00%
"Census Tract 5101, Santa Clara County, California!!Female!!Margin of Error",±132,**,**,**,**,±63,±0.7,±1.8,±4.2,±4.7,±4.3,±8.4,±9.4,±1.9,±6.6,±25,±70.1,±70.1,±56,±12.4,±7.6,±77,±4.9,±10.4,±78,±10.7,±14.5
"Census Tract 5102, Santa Clara County, California!!Total!!Estimate",88,0.00%,30.70%,36.40%,33.00%,"2,774",0.00%,0.00%,3.40%,10.90%,4.30%,26.30%,55.00%,100.00%,81.30%,167,100.00%,69.50%,604,100.00%,96.50%,"1,333",100.00%,86.00%,670,100.00%,61.20%
"Census Tract 5102, Santa Clara County, California!!Total!!Margin of Error",±47,±34.6,±23.9,±26.1,±24.4,±127,±1.4,±1.4,±1.8,±3.7,±2.7,±5.0,±6.3,±1.4,±4.1,±98,±21.1,±29.6,±105,±6.4,±4.5,±183,±3.0,±5.6,±157,±5.8,±9.5
"Census Tract 5102, Santa Clara County, California!!Male!!Estimate",34,0.00%,23.50%,41.20%,35.30%,"1,288",0.00%,0.00%,3.60%,8.00%,0.80%,20.10%,67.50%,100.00%,87.70%,57,100.00%,82.50%,247,100.00%,100.00%,702,100.00%,87.20%,282,100.00%,79.10%
"Census Tract 5102, Santa Clara County, California!!Male!!Margin of Error",±28,±56.4,±37.8,±42.9,±43.1,±107,±3.1,±3.1,±2.8,±4.1,±1.2,±6.2,±7.0,±3.1,±4.9,±39,±43.6,±28.1,±78,±14.9,±14.9,±119,±5.5,±7.0,±91,±13.2,±12.3
"Census Tract 5102, Santa Clara County, California!!Female!!Estimate",54,0.00%,35.20%,33.30%,31.50%,"1,486",0.00%,0.00%,3.30%,13.50%,7.40%,31.60%,44.20%,100.00%,75.80%,110,100.00%,62.70%,357,100.00%,94.10%,631,100.00%,84.80%,388,100.00%,48.20%
"Census Tract 5102, Santa Clara County, California!!Female!!Margin of Error",±43,±44.8,±30.5,±33.3,±28.9,±119,±2.7,±2.7,±2.2,±4.9,±4.7,±7.1,±8.2,±2.7,±4.9,±83,±29.6,±42.5,±69,±10.6,±7.6,±109,±6.1,±8.0,±101,±9.8,±13.7
"Census Tract 5103, Santa Clara County, California!!Total!!Estimate",147,0.00%,61.20%,14.30%,24.50%,"2,803",0.70%,0.30%,5.00%,9.90%,2.40%,39.50%,42.30%,99.00%,81.80%,191,100.00%,82.70%,715,100.00%,97.50%,"1,177",100.00%,79.90%,720,96.30%,69.00%
"Census Tract 5103, Santa Clara County, California!!Total!!Margin of Error",±53,±23.5,±15.5,±15.2,±14.5,±154,±1.1,±0.5,±2.4,±3.4,±1.6,±5.8,±7.1,±1.2,±5.0,±83,±18.8,±18.6,±142,±5.4,±4.2,±99,±3.3,±7.6,±124,±4.5,±9.6
"Census Tract 5103, Santa Clara County, California!!Male!!Estimate",72,0.00%,54.20%,29.20%,16.70%,"1,381",0.70%,0.60%,4.00%,8.00%,1.30%,40.30%,45.20%,98.80%,85.40%,78,100.00%,57.70%,401,100.00%,97.80%,565,100.00%,86.90%,337,95.00%,74.80%
"Census Tract 5103, Santa Clara County, California!!Male!!Margin of Error",±42,±38.8,±27.4,±29.9,±21.1,±117,±1.1,±0.9,±3.3,±3.7,±1.5,±8.4,±9.4,±1.5,±5.7,±50,±37.2,±37.6,±86,±9.5,±3.8,±85,±6.8,±7.6,±79,±6.0,±12.1
"Census Tract 5103, Santa Clara County, California!!Female!!Estimate",75,0.00%,68.00%,0.00%,32.00%,"1,422",0.70%,0.00%,5.90%,11.70%,3.40%,38.70%,39.50%,99.30%,78.30%,113,100.00%,100.00%,314,100.00%,97.10%,612,100.00%,73.50%,383,97.40%,64.00%
"Census Tract 5103, Santa Clara County, California!!Female!!Margin of Error",±46,±38.0,±23.3,±38.0,±23.3,±100,±1.1,±2.8,±3.0,±5.0,±2.8,±7.2,±7.7,±1.1,±6.1,±57,±29.0,±29.0,±80,±11.9,±4.7,±59,±6.3,±10.9,±84,±3.9,±12.2
"Census Tract 5104, Santa Clara County, California!!Total!!Estimate",108,34.30%,17.60%,25.00%,23.10%,"2,249",1.80%,1.20%,6.00%,11.30%,4.10%,33.20%,42.40%,97.00%,75.60%,102,100.00%,80.40%,569,97.50%,84.20%,976,98.70%,78.00%,602,93.40%,62.80%
"Census Tract 5104, Santa Clara County, California!!Total!!Margin of Error",±57,±27.3,±17.7,±22.5,±25.8,±153,±1.6,±1.3,±3.0,±4.4,±2.4,±7.1,±7.9,±2.1,±6.0,±49,±31.3,±28.1,±97,±3.6,±9.8,±127,±2.2,±8.0,±77,±5.9,±14.8
"Census Tract 5104, Santa Clara County, California!!Male!!Estimate",83,44.60%,12.00%,13.30%,30.10%,"1,111",3.60%,2.40%,2.30%,8.30%,2.20%,30.20%,51.00%,94.00%,81.20%,22,100.00%,81.80%,263,94.70%,92.40%,522,97.50%,79.30%,304,86.80%,74.70%
"Census Tract 5104, Santa Clara County, California!!Male!!Margin of Error",±47,±31.1,±17.7,±21.1,±30.2,±83,±3.2,±2.7,±2.5,±6.5,±2.6,±8.3,±9.2,±4.2,±7.9,±23,±70.1,±57.2,±59,±7.6,±10.6,±71,±4.1,±12.0,±52,±11.5,±16.4
"Census Tract 5104, Santa Clara County, California!!Female!!Estimate",25,0.00%,36.00%,64.00%,0.00%,"1,138",0.00%,0.00%,9.60%,14.20%,6.10%,36.20%,33.90%,100.00%,70.10%,80,100.00%,80.00%,306,100.00%,77.10%,454,100.00%,76.40%,298,100.00%,50.70%
"Census Tract 5104, Santa Clara County, California!!Female!!Margin of Error",±27,±65.8,±55.3,±55.3,±65.8,±101,±3.5,±3.5,±5.5,±5.7,±4.2,±10.0,±9.0,±3.5,±8.0,±35,±36.7,±26.9,±61,±12.2,±14.9,±83,±8.4,±11.6,±52,±12.5,±18.1
"Census Tract 5105, Santa Clara County, California!!Total!!Estimate",95,11.60%,0.00%,50.50%,37.90%,"3,088",0.00%,1.50%,7.60%,13.00%,4.20%,30.80%,43.00%,98.50%,73.70%,118,100.00%,84.70%,490,100.00%,78.80%,"1,498",98.60%,84.20%,982,97.60%,53.90%
"Census Tract 5105, Santa Clara County, California!!Total!!Margin of Error",±61,±16.1,±32.9,±29.1,±25.3,±158,±1.3,±1.2,±2.8,±3.3,±2.0,±5.5,±5.6,±1.2,±5.0,±82,±28.1,±24.2,±98,±7.8,±11.2,±101,±1.6,±5.5,±124,±2.8,±9.4
"Census Tract 5105, Santa Clara County, California!!Male!!Estimate",47,23.40%,0.00%,48.90%,27.70%,"1,477",0.00%,0.70%,3.90%,7.90%,1.90%,29.20%,56.50%,99.30%,85.60%,50,100.00%,100.00%,212,100.00%,82.10%,775,100.00%,91.40%,440,97.70%,75.70%
"Census Tract 5105, Santa Clara County, California!!Male!!Margin of Error",±40,±30.3,±48.0,±47.1,±36.5,±106,±2.7,±1.1,±2.8,±3.6,±2.0,±7.3,±7.6,±1.1,±5.1,±40,±46.5,±46.5,±52,±17.1,±13.5,±70,±5.0,±5.4,±80,±3.7,±11.8
"Census Tract 5105, Santa Clara County, California!!Female!!Estimate",48,0.00%,0.00%,52.10%,47.90%,"1,611",0.00%,2.20%,11.00%,17.70%,6.30%,32.20%,30.60%,97.80%,62.80%,68,100.00%,73.50%,278,100.00%,76.30%,723,97.10%,76.60%,542,97.40%,36.20%
"Census Tract 5105, Santa Clara County, California!!Female!!Margin of Error",±33,±47.5,±47.5,±39.9,±39.9,±133,±2.4,±2.0,±4.0,±4.8,±2.9,±6.7,±6.3,±2.0,±6.5,±46,±39.9,±35.7,±59,±13.4,±12.4,±62,±3.3,±9.4,±111,±3.9,±10.4
"Census Tract 5106, Santa Clara County, California!!Total!!Estimate",502,0.00%,30.70%,54.20%,15.10%,"4,143",6.30%,0.30%,11.20%,7.40%,3.30%,27.80%,43.70%,93.40%,71.50%,507,100.00%,57.60%,713,97.20%,83.30%,"1,933",90.70%,76.60%,990,92.40%,60.10%
"Census Tract 5106, Santa Clara County, California!!Total!!Margin of Error",±201,±7.7,±15.7,±18.7,±12.2,±302,±3.1,±0.5,±5.8,±3.4,±1.9,±5.4,±6.0,±3.1,±5.7,±230,±7.6,±24.5,±131,±3.3,±8.2,±196,±5.9,±6.3,±151,±6.6,±9.9
"Census Tract 5106, Santa Clara County, California!!Male!!Estimate",314,0.00%,27.10%,52.50%,20.40%,"2,087",5.40%,0.00%,11.50%,6.50%,1.60%,22.30%,52.70%,94.60%,75.00%,284,100.00%,62.30%,368,100.00%,85.60%,954,91.80%,75.40%,481,92.90%,73.80%
"Census Tract 5106, Santa Clara County, California!!Male!!Margin of Error",±144,±11.9,±20.0,±24.2,±16.2,±242,±2.5,±1.9,±6.1,±4.0,±1.8,±6.4,±7.5,±2.5,±6.9,±159,±13.1,±31.7,±75,±10.3,±11.7,±113,±5.0,±8.1,±89,±6.9,±10.7
"Census Tract 5106, Santa Clara County, California!!Female!!Estimate",188,0.00%,36.70%,56.90%,6.40%,"2,056",7.30%,0.60%,10.80%,8.40%,5.00%,33.40%,34.50%,92.10%,67.90%,223,100.00%,51.60%,345,94.20%,80.90%,979,89.60%,77.70%,509,91.90%,47.20%
"Census Tract 5106, Santa Clara County, California!!Female!!Margin of Error",±101,±19.0,±33.6,±33.1,±11.4,±170,±4.6,±1.0,±6.4,±4.5,±3.0,±6.6,±5.9,±4.7,±6.4,±118,±16.4,±26.5,±86,±6.7,±12.5,±145,±8.3,±8.0,±115,±8.5,±12.1
"Census Tract 5107, Santa Clara County, California!!Total!!Estimate",343,16.60%,21.90%,24.80%,36.70%,"2,857",0.00%,3.40%,8.20%,9.80%,5.50%,27.20%,45.90%,96.60%,73.20%,635,100.00%,92.90%,725,100.00%,81.00%,"1,037",95.80%,60.60%,460,88.70%,62.00%
"Census Tract 5107, Santa Clara County, California!!Total!!Margin of Error",±147,±15.1,±13.9,±14.8,±21.2,±230,±1.4,±2.1,±3.2,±3.2,±3.0,±6.3,±6.9,±2.1,±5.6,±196,±6.1,±9.4,±195,±5.4,±8.2,±140,±4.5,±9.5,±62,±7.4,±12.6
"Census Tract 5107, Santa Clara County, California!!Male!!Estimate",256,22.30%,17.60%,19.10%,41.00%,"1,316",0.00%,2.70%,3.60%,10.00%,6.60%,29.00%,48.10%,97.30%,77.10%,351,100.00%,90.00%,306,100.00%,85.00%,508,94.90%,67.50%,151,94.00%,62.90%
"Census Tract 5107, Santa Clara County, California!!Male!!Margin of Error",±143,±20.0,±16.0,±16.5,±26.7,±129,±3.0,±2.6,±2.9,±4.1,±5.2,±8.1,±8.7,±2.6,±7.3,±123,±10.8,±12.1,±88,±12.2,±13.8,±92,±6.0,±10.8,±49,±10.5,±19.0
"Census Tract 5107, Santa Clara County, California!!Female!!Estimate",87,0.00%,34.50%,41.40%,24.10%,"1,541",0.00%,4.00%,12.00%,9.60%,4.60%,25.80%,44.10%,96.00%,69.80%,284,100.00%,96.50%,419,100.00%,78.00%,529,96.60%,53.90%,309,86.10%,61.50%
"Census Tract 5107, Santa Clara County, California!!Female!!Margin of Error",±47,±34.9,±21.4,±29.7,±27.4,±168,±2.6,±2.6,±4.8,±4.2,±3.4,±6.9,±8.1,±2.6,±7.8,±114,±13.1,±6.4,±127,±9.1,±12.9,±100,±4.4,±14.2,±45,±10.3,±15.0
"Census Tract 5108.01, Santa Clara County, California!!Total!!Estimate",160,0.00%,26.30%,28.10%,45.60%,"3,439",0.30%,1.30%,3.00%,10.10%,3.30%,34.40%,47.70%,98.40%,82.10%,442,100.00%,81.90%,724,97.10%,90.60%,"1,368",100.00%,89.70%,905,96.10%,63.80%
"Census Tract 5108.01, Santa Clara County, California!!Total!!Margin of Error",±75,±21.9,±21.6,±17.0,±22.0,±217,±0.5,±1.0,±1.8,±3.1,±1.9,±4.0,±4.4,±1.2,±3.6,±112,±8.6,±13.3,±136,±3.2,±6.4,±129,±2.9,±5.2,±112,±3.4,±8.8
"Census Tract 5108.01, Santa Clara County, California!!Male!!Estimate",70,0.00%,17.10%,48.60%,34.30%,"1,586",0.00%,0.80%,2.00%,8.80%,4.40%,29.60%,54.50%,99.20%,84.00%,175,100.00%,80.00%,386,100.00%,94.30%,633,100.00%,88.20%,392,96.90%,69.10%
"Census Tract 5108.01, Santa Clara County, California!!Male!!Margin of Error",±40,±39.3,±25.7,±30.4,±29.5,±132,±2.5,±1.2,±1.8,±4.0,±3.3,±6.3,±6.1,±1.2,±5.1,±81,±20.3,±20.7,±80,±9.8,±6.3,±81,±6.1,±8.0,±70,±4.8,±11.8
"Census Tract 5108.01, Santa Clara County, California!!Female!!Estimate",90,0.00%,33.30%,12.20%,54.40%,"1,853",0.60%,1.70%,3.80%,11.10%,2.30%,38.50%,41.80%,97.60%,80.40%,267,100.00%,83.10%,338,93.80%,86.40%,735,100.00%,91.00%,513,95.50%,59.60%
"Census Tract 5108.01, Santa Clara County, California!!Female!!Margin of Error",±54,±34.1,±28.8,±18.7,±28.7,±130,±1.0,±1.6,±2.5,±3.5,±2.8,±6.1,±6.3,±1.9,±4.8,±93,±13.9,±14.9,±95,±6.8,±9.7,±87,±5.3,±5.6,±85,±4.8,±11.4
"Census Tract 5108.02, Santa Clara County, California!!Total!!Estimate",62,19.40%,35.50%,27.40%,17.70%,"1,330",0.00%,3.60%,5.50%,14.10%,4.60%,19.20%,53.00%,96.40%,72.20%,75,100.00%,76.00%,351,100.00%,92.90%,514,93.40%,69.30%,390,96.40%,56.70%
"Census Tract 5108.02, Santa Clara County, California!!Total!!Margin of Error",±34,±26.7,±25.5,±26.4,±24.6,±66,±3.0,±3.3,±3.3,±5.6,±3.9,±6.9,±7.1,±3.3,±7.8,±53,±38.0,±21.4,±107,±10.8,±8.1,±66,±7.0,±14.0,±49,±5.2,±16.5
"Census Tract 5108.02, Santa Clara County, California!!Male!!Estimate",24,0.00%,20.80%,37.50%,41.70%,640,0.00%,0.00%,4.20%,16.90%,5.80%,22.20%,50.90%,100.00%,73.10%,35,100.00%,82.90%,208,100.00%,88.00%,237,100.00%,62.90%,160,100.00%,66.90%
"Census Tract 5108.02, Santa Clara County, California!!Male!!Margin of Error",±24,±67.2,±33.8,±48.5,±52.4,±84,±6.1,±6.1,±4.9,±8.2,±5.1,±10.2,±9.9,±6.1,±9.5,±30,±55.6,±29.5,±67,±17.4,±14.1,±47,±15.5,±18.2,±47,±21.9,±22.2
"Census Tract 5108.02, Santa Clara County, California!!Female!!Estimate",38,31.60%,44.70%,21.10%,2.60%,690,0.00%,7.00%,6.70%,11.60%,3.50%,16.40%,54.90%,93.00%,71.30%,40,100.00%,70.00%,143,100.00%,100.00%,277,87.70%,74.70%,230,93.90%,49.60%
"Census Tract 5108.02, Santa Clara County, California!!Female!!Margin of Error",±27,±38.5,±33.2,±33.0,±18.5,±70,±5.6,±6.1,±4.8,±6.6,±3.9,±7.9,±8.2,±6.1,±9.1,±30,±52.0,±39.7,±57,±24.1,±24.1,±54,±12.0,±16.2,±54,±8.7,±19.4
"Census Tract 5108.03, Santa Clara County, California!!Total!!Estimate",119,6.70%,9.20%,69.70%,14.30%,"1,860",2.50%,0.90%,7.20%,6.00%,3.00%,39.80%,40.50%,96.60%,80.30%,161,100.00%,100.00%,544,100.00%,91.00%,668,99.40%,80.40%,487,87.70%,61.80%
"Census Tract 5108.03, Santa Clara County, California!!Total!!Margin of Error",±67,±12.2,±18.1,±25.7,±22.9,±139,±2.5,±1.4,±4.0,±3.4,±2.2,±10.0,±7.9,±2.9,±5.7,±85,±21.8,±21.8,±87,±7.1,±9.7,±100,±1.3,±11.1,±61,±11.0,±12.3
"Census Tract 5108.03, Santa Clara County, California!!Male!!Estimate",99,8.10%,11.10%,63.60%,17.20%,776,2.60%,2.20%,3.50%,7.30%,1.20%,32.70%,50.50%,95.20%,83.20%,68,100.00%,100.00%,231,100.00%,78.80%,320,98.80%,93.80%,157,79.00%,61.10%
"Census Tract 5108.03, Santa Clara County, California!!Male!!Margin of Error",±57,±16.4,±21.0,±32.7,±27.3,±115,±3.0,±3.2,±4.5,±6.8,±1.9,±11.1,±10.1,±4.4,±8.5,±51,±39.9,±39.9,±84,±15.8,±20.2,±73,±2.6,±9.6,±41,±21.5,±23.4
"Census Tract 5108.03, Santa Clara County, California!!Female!!Estimate",20,0.00%,0.00%,100.00%,0.00%,"1,084",2.50%,0.00%,9.90%,5.10%,4.30%,44.80%,33.40%,97.50%,78.20%,93,100.00%,100.00%,313,100.00%,100.00%,348,100.00%,68.10%,330,91.80%,62.10%
"Census Tract 5108.03, Santa Clara County, California!!Female!!Margin of Error",±31,±73.6,±73.6,±73.6,±73.6,±124,±2.4,±3.6,±5.8,±3.4,±3.5,±11.8,±8.6,±2.4,±7.8,±57,±33.4,±33.4,±48,±12.0,±12.0,±83,±10.8,±17.2,±62,±8.1,±13.9
"Census Tract 5109, Santa Clara County, California!!Total!!Estimate",182,0.00%,11.50%,78.00%,10.40%,"3,608",1.20%,1.40%,5.10%,15.60%,3.90%,26.00%,46.80%,97.40%,72.80%,552,100.00%,76.80%,850,97.90%,82.60%,"1,505",97.30%,73.80%,701,94.90%,55.80%
"Census Tract 5109, Santa Clara County, California!!Total!!Margin of Error",±85,±19.6,±16.3,±19.5,±16.2,±233,±1.1,±1.3,±2.1,±5.4,±1.7,±4.8,±6.0,±1.5,±5.4,±209,±7.0,±24.3,±140,±3.4,±10.4,±110,±2.9,±7.1,±114,±4.6,±12.0
"Census Tract 5109, Santa Clara County, California!!Male!!Estimate",127,0.00%,0.00%,85.00%,15.00%,"1,624",1.20%,1.10%,1.60%,15.10%,4.80%,23.50%,52.70%,97.70%,76.20%,262,100.00%,76.30%,363,95.00%,86.00%,716,97.30%,75.10%,283,100.00%,66.10%
"Census Tract 5109, Santa Clara County, California!!Male!!Margin of Error",±62,±26.5,±26.5,±22.6,±22.6,±145,±1.8,±1.8,±1.9,±6.5,±2.8,±6.0,±6.6,±2.5,±6.5,±120,±14.1,±25.3,±93,±7.8,±13.6,±95,±4.1,±10.0,±68,±13.2,±15.0
"Census Tract 5109, Santa Clara County, California!!Female!!Estimate",55,0.00%,38.20%,61.80%,0.00%,"1,984",1.20%,1.70%,7.90%,16.00%,3.20%,28.10%,42.00%,97.10%,70.10%,290,100.00%,77.20%,487,100.00%,80.10%,789,97.30%,72.50%,418,91.40%,48.80%
"Census Tract 5109, Santa Clara County, California!!Female!!Margin of Error",±45,±44.4,±46.9,±46.9,±44.4,±199,±1.3,±2.0,±3.4,±6.1,±2.2,±6.3,±7.8,±2.0,±6.6,±122,±12.9,±24.5,±98,±7.9,±12.5,±74,±4.3,±8.9,±96,±7.5,±16.5
"Census Tract 5110, Santa Clara County, California!!Total!!Estimate",294,0.00%,24.10%,48.60%,27.20%,"4,066",1.80%,1.40%,6.30%,12.90%,5.40%,25.30%,46.80%,96.70%,72.10%,762,95.40%,66.40%,"1,049",100.00%,83.80%,"1,640",96.00%,74.00%,615,94.80%,54.00%
"Census Tract 5110, Santa Clara County, California!!Total!!Margin of Error",±121,±12.7,±14.3,±20.9,±17.4,±263,±1.5,±0.9,±3.3,±4.4,±2.4,±4.4,±5.2,±1.7,±5.5,±206,±5.2,±16.4,±172,±3.7,±8.9,±150,±2.8,±7.1,±142,±4.7,±12.9
"Census Tract 5110, Santa Clara County, California!!Male!!Estimate",171,0.00%,9.40%,52.00%,38.60%,"1,933",1.20%,1.10%,4.60%,12.90%,2.70%,21.20%,56.30%,97.60%,77.40%,339,92.90%,65.80%,543,100.00%,89.90%,746,98.70%,83.00%,305,96.10%,54.80%
"Census Tract 5110, Santa Clara County, California!!Male!!Margin of Error",±105,±20.7,±12.7,±26.0,±28.0,±178,±1.9,±1.3,±2.8,±5.9,±2.3,±6.6,±6.8,±2.3,±6.0,±118,±10.5,±22.1,±101,±7.1,±8.3,±88,±2.3,±8.8,±88,±6.3,±16.2
"Census Tract 5110, Santa Clara County, California!!Female!!Estimate",123,0.00%,44.70%,43.90%,11.40%,"2,133",2.40%,1.70%,7.90%,12.90%,7.90%,29.00%,38.20%,95.90%,67.20%,423,97.40%,66.90%,506,100.00%,77.30%,894,93.70%,66.40%,310,93.50%,53.20%
"Census Tract 5110, Santa Clara County, California!!Female!!Margin of Error",±60,±27.2,±26.9,±26.9,±18.3,±174,±2.0,±1.6,±4.4,±5.2,±3.5,±6.2,±6.5,±2.7,±6.7,±126,±4.0,±16.1,±128,±7.6,±14.6,±105,±5.1,±10.2,±89,±7.7,±16.9
"Census Tract 5111, Santa Clara County, California!!Total!!Estimate",111,27.90%,13.50%,31.50%,27.00%,"3,922",0.00%,0.20%,2.70%,6.90%,2.70%,40.20%,47.40%,99.80%,87.60%,712,100.00%,83.60%,741,100.00%,91.10%,"1,629",99.60%,92.30%,840,100.00%,78.70%
"Census Tract 5111, Santa Clara County, California!!Total!!Margin of Error",±52,±21.3,±17.7,±21.3,±25.0,±395,±1.0,±0.3,±1.6,±2.5,±1.8,±7.5,±6.5,±0.3,±3.7,±411,±5.5,±15.9,±121,±5.3,±5.8,±103,±0.7,±3.5,±95,±4.6,±7.3
"Census Tract 5111, Santa Clara County, California!!Male!!Estimate",69,31.90%,13.00%,11.60%,43.50%,"2,141",0.00%,0.00%,2.40%,4.90%,1.50%,41.10%,50.00%,100.00%,91.10%,534,100.00%,87.30%,395,100.00%,92.20%,806,100.00%,92.60%,406,100.00%,92.40%
"Census Tract 5111, Santa Clara County, California!!Male!!Margin of Error",±42,±34.1,±22.6,±17.1,±32.8,±411,±1.8,±1.8,±1.9,±2.9,±1.4,±13.5,±12.2,±1.8,±4.2,±410,±7.2,±17.1,±63,±9.6,±7.5,±70,±4.8,±4.9,±59,±9.4,±6.8
"Census Tract 5111, Santa Clara County, California!!Female!!Estimate",42,21.40%,14.30%,64.30%,0.00%,"1,781",0.00%,0.40%,3.00%,9.30%,4.00%,39.10%,44.20%,99.60%,83.30%,178,100.00%,72.50%,346,100.00%,89.90%,823,99.10%,92.10%,434,100.00%,65.90%
